89.73273 499.3571 0 1 0
110.8016 499.8745 21.075267791748 -0.03719687 -0.9993079
130.7309 497.8311 41.109037399292 -0.06423664 -0.9979348
151.452 497.2579 61.8380031585693 -0.04806709 -0.9988442
171.7314 495.858 82.1657085418701 -0.05066717 -0.9987155
190.3969 495.2821 100.840057373047 -0.0579493 -0.9983197
210.866 493.5864 121.379322052002 -0.1424463 -0.9898025
231.3999 489.3812 142.339416503906 -0.1699942 -0.9854451
251.8208 486.5215 162.959562301636 -0.07604659 -0.9971043
271.764 486.3027 182.903907775879 -0.01082516 -0.9999415
291.5633 486.0912 202.704383850098 0.07379431 -0.9972734
312.0563 489.2842 223.444618225098 0.1554036 -0.9878512
331.4827 492.3712 243.114715576172 0.2287044 -0.973496
351.5666 498.5664 264.132448196411 0.2460968 -0.9692454
372.8617 502.8775 285.859588623047 0.1475952 -0.9890479
390.8007 504.4213 303.864826202393 0.05037642 -0.9987304
411.1443 504.8085 324.212108612061 0.001018703 -0.9999995
431.5147 504.4628 344.585494995117 -0.01115978 -0.9999378
451.6309 504.3567 364.701986312866 0.04528433 -0.9989741
472.8456 506.3363 386.008842468262 0.1099908 -0.9939327
492.9093 508.9247 406.238826751709 0.1017233 -0.9948128
511.2967 510.2681 424.675168991089 0.08182806 -0.9966465
531.4346 512.0877 444.895179748535 0.1507247 -0.9885759
551.8563 516.4521 465.777967453003 0.1269652 -0.9919072
571.1649 517.1732 485.100023269653 -0.04525161 -0.9989757
592.1481 514.627 506.23716545105 -0.1259928 -0.9920312
611.1688 512.0925 525.425964355469 -0.1500678 -0.9886758
631.7344 508.6183 546.282972335815 -0.1333377 -0.9910707
651.6395 506.6476 566.285373687744 -0.137072 -0.9905611
672.0286 503.0424 586.990755081177 -0.1978449 -0.9802335
691.2336 498.6562 606.690298080444 -0.2042612 -0.9789164
710.3292 495.0506 626.123292922974 -0.1532443 -0.9881884
731.7618 492.3712 647.722742080688 -0.1320889 -0.9912379
751.1044 489.6171 667.260431289673 -0.1285032 -0.9917091
771.2644 487.2526 687.558650970459 -0.1124144 -0.9936615
790.6149 485.1472 707.023315429688 -0.09856677 -0.9951305
810.8727 483.3294 727.362518310547 -0.1099455 -0.9939377
831.5055 480.624 748.171945571899 -0.1511626 -0.9885089
851.0786 477.1812 768.045555114746 -0.1451712 -0.9894067
871.4987 474.756 788.609102249146 -0.1162983 -0.9932143
891.8809 472.4035 809.126619338989 -0.08133554 -0.9966868
911.3549 471.5035 828.621465682983 -0.03888583 -0.9992437
930.8098 470.8886 848.08607673645 -0.08197582 -0.9966344
951.8109 468.1759 869.261585235596 -0.1687536 -0.9856582
971.2226 463.9695 889.12384223938 -0.2308643 -0.972986
990.921 458.8961 909.465127944946 -0.211694 -0.9773359
1011.381 455.2711 930.243671417236 -0.1341844 -0.9909564
1032.121 453.3173 951.07543182373 -0.1316441 -0.991297
1051.411 449.9552 970.656030654907 -0.1878533 -0.9821972
1071.608 445.765 991.283485412598 -0.1717415 -0.9851421
1092.633 442.7689 1012.52055549622 -0.1202136 -0.9927482
1111.72 440.9078 1031.69822883606 -0.05509233 -0.9984813
1133.096 440.5363 1053.07755661011 -0.007667422 -0.9999706
1151.974 440.5992 1071.95522499084 -0.01099551 -0.9999396
1170.976 440.1197 1090.96395683289 0.07835287 -0.9969257
1191.446 443.7014 1111.74444007874 0.2386549 -0.9711046
1211.139 449.99 1132.41759490967 0.2728932 -0.9620444
1230.802 454.8654 1152.67618942261 0.1914085 -0.9815106
1251.59 457.8785 1173.68090438843 0.1609655 -0.9869601
1271.149 461.4456 1193.56272315979 0.2290095 -0.9734242
1291.172 467.1907 1214.39382171631 0.3147194 -0.9491847
1311.531 474.8351 1236.14091682434 0.4024561 -0.9154393
1330.735 484.5837 1257.67716026306 0.428772 -0.9034127
1350.599 493.3772 1279.40073394775 0.3694254 -0.9292604
1373.24 501.4817 1303.44865036011 0.2843617 -0.958717
1392.395 505.774 1323.0781211853 0.163313 -0.9865743
1411.913 507.8834 1342.71007919312 0.1193477 -0.9928525
1431.119 510.4289 1362.08360481262 0.09852123 -0.9951349
1451.684 511.8208 1382.69608306885 0.03768927 -0.9992895
1472.241 511.9799 1403.25407218933 0.02735847 -0.9996257
1492.428 512.9359 1423.46322059631 -0.0007369518 -0.9999998
1511.705 511.9508 1442.76547431946 -0.05868363 -0.9982767
1533.477 510.5228 1464.58459091187 -0.1771035 -0.9841923
1552.085 504.6846 1484.08630561829 -0.3192577 -0.947668
1570.894 497.9177 1504.07573318481 -0.2601706 -0.9655627
1590.591 494.3091 1524.10045623779 -0.1470556 -0.9891283
1609.205 492.2219 1542.83124732971 -0.05890107 -0.9982638
1629.828 491.994 1563.4559211731 -0.02159131 -0.9997668
1649.429 491.3532 1583.0666103363 -0.03237152 -0.999476
1669.517 490.7085 1603.16569900513 -0.02202785 -0.9997573
1689.668 490.4666 1623.31754112244 -0.03126013 -0.9995114
1710.811 489.417 1644.48700904846 -0.0423274 -0.9991038
1730.182 488.7502 1663.86933135986 -0.02229714 -0.9997515
1751.359 488.5127 1685.04778671265 0.003197253 -0.9999949
1770.223 488.8782 1703.91509819031 0.01586962 -0.9998741
1790.157 489.1285 1723.85074996948 -0.01578236 -0.9998755
1810.927 488.2357 1744.64019012451 -0.09585559 -0.9953952
1830.588 485.235 1764.52887916565 -0.1794772 -0.9837621
1851.032 480.9191 1785.42296409607 -0.2228886 -0.974844
1870.893 476.0197 1805.87941360474 -0.2179191 -0.9759669
1891.024 471.9893 1826.41036987305 -0.193705 -0.9810597
1910.803 468.1396 1846.56046485901 -0.1944827 -0.980906
1931.654 463.9338 1867.83113479614 -0.1704766 -0.9853618
1952.464 460.932 1888.85645866394 -0.1334872 -0.9910505
1971.401 458.5801 1907.9393196106 -0.1381038 -0.9904178
1992.389 455.3648 1929.1722202301 -0.165952 -0.9861339
2010.617 451.9807 1947.7113609314 -0.1520857 -0.9883674
2032.035 449.2643 1969.30114555359 -0.08185399 -0.9966444
2050.446 448.7095 1987.72038841248 -0.02080441 -0.9997835
2070.597 448.4618 2007.87278938293 0.006458759 -0.9999792
2089.691 448.963 2026.97336006165 0.02177495 -0.9997629
2108.68 449.2913 2045.96570014954 0.01496679 -0.9998881
2130.605 449.5754 2067.89258956909 -0.04154491 -0.9991367
2151.061 447.5291 2088.45001602173 -0.1134272 -0.9935464
2170.459 445.0256 2108.00884246826 -0.1560866 -0.9877435
2191.18 441.1894 2129.08192062378 -0.1701739 -0.9854141
2211.869 437.8745 2150.03477096558 -0.1564194 -0.9876909
2230.696 434.9312 2169.09058380127 -0.1301638 -0.9914925
2251.352 432.691 2189.8679561615 -0.16233 -0.9867365
2270.109 428.4474 2209.09862327576 -0.13561 -0.9907625
2290.347 427.3536 2229.36692619324 -0.03002083 -0.9995493
2310.586 427.2317 2249.60557556152 -0.01068091 -0.999943
2330.687 426.9227 2269.7087802887 -0.01422763 -0.9998988
2351.623 426.6477 2290.64735221863 0.001959741 -0.9999981
2370.801 427.0013 2309.82834625244 -0.0441916 -0.9990231
2389.904 424.9544 2329.04048156738 -0.04483342 -0.9989945
2411.354 425.1813 2350.49236488342 0.01423764 -0.9998986
2431.433 425.5457 2370.5742855072 0.05928999 -0.9982409
2451.036 427.5382 2390.27831077576 0.1175196 -0.9930707
2470.247 430.139 2409.66449546814 0.03550136 -0.9993696
2490.676 428.9464 2430.12774658203 0.01965004 -0.9998069
2509.757 430.9155 2449.31062507629 0.05785871 -0.9983249
2529.983 431.2244 2469.53857040405 -0.01437891 -0.9998967
